company_code,company_shortName,fund_name,fund_code
80036782,招商,招商3年封闭瑞利混合,	161729
80036782,招商,招商安达灵活配置混合,	217020
80036782,招商,招商盛达混合A,	002823
80036782,招商,招商盛达混合C,	002824
80036782,招商,招商中小盘混合,	217013
80036782,招商,招商科技创新混合A,	008655
80036782,招商,招商科技创新混合C,	008656
80036782,招商,招商创新增长混合A,	009360
80036782,招商,招商创新增长混合C,	009361
80036782,招商,招商睿祥定开混合,	003004
80036782,招商,招商成长精选一年定开混合A,	009695
80036782,招商,招商成长精选一年定开混合C,	009696
80036782,招商,招商增浩一年定期开放混合A,	009718
80036782,招商,招商增浩一年定期开放混合C,	009719
80036782,招商,招商兴和优选1年持有期混合,	010166
80036782,招商,招商企业优选混合C,	011451
80036782,招商,招商企业优选混合A,	011450
80036782,招商,招商瑞安1年持有期混合A,	011190
80036782,招商,招商瑞安1年持有期混合C,	011191
80560407,朱雀,朱雀匠心一年持有,	010922
80560407,朱雀,朱雀产业臻选混合A,	007493
80560407,朱雀,朱雀产业臻选混合C,	007494
80560407,朱雀,朱雀产业智选混合A,	007880
80560407,朱雀,朱雀产业智选混合C,	007881
80560407,朱雀,朱雀恒心一年持有混合,	011531
80560407,朱雀,朱雀企业优选A,	010141
80560407,朱雀,朱雀企业优选C,	010142
80560407,朱雀,朱雀企业优胜A,	008294
80560407,朱雀,朱雀企业优胜C,	008295
80016241,中金公司,中金安心回报灵活配置混合C,	920921
80016241,中金公司,中金安心回报灵活配置混合A,	920011
80016241,中金公司,中金进取回报混合A,	920008
80016241,中金公司,中金进取回报混合C,	920928
80016241,中金公司,中金汇越量化3个月定开混合A,	920012
80016241,中金公司,中金汇越量化3个月定开混合C,	920926
80016241,中金公司,中金新锐股票A,	920003
80016241,中金公司,中金新锐股票C,	920923
80016241,中金公司,中金精选股票A,	920002
80016241,中金公司,中金精选股票C,	920922
80431710,招商证券资管,,
80431710,招商证券资管,招商资管智远成长灵活配置混合A,	880007
80431710,招商证券资管,招商资管智远成长灵活配置混合C,	881007
80560391,中庚,中庚价值品质一年持有期混合,	011174
80560391,中庚,中庚价值领航混合,	006551
80560391,中庚,中庚价值灵动灵活配置混合,	007497
80560391,中庚,中庚小盘价值股票,	007130
80403111,浙商资管,浙商之江凤凰联接,	007431
80403111,浙商资管,浙商汇金中证转型成长指数,	003366
80403111,浙商资管,浙商汇金卓越优选3个月(FOF),	009113
80403111,浙商资管,浙商汇金转型升级灵活配置混合,	001604
80403111,浙商资管,浙商汇金转型成长,	000935
80403111,浙商资管,浙商鼎盈事件驱动混合,	169201
80403111,浙商资管,浙商汇金转型驱动,	001540
80403111,浙商资管,浙商汇金量化精选混合,	006449
80403111,浙商资管,浙商汇金新兴消费混合,	009527
80508391,中航,,
80508391,中航,中航新起航灵活配置混合A,	005537
80508391,中航,中航新起航灵活配置混合C,	005538
80508391,中航,中航混改精选混合C,	004937
80508391,中航,中航混改精选混合A,	004936
80508391,中航,中航军民融合精选A,	004926
80508391,中航,中航军民融合精选C,	004927
10000018,中信证券,中信证券量化优选A,	900029
10000018,中信证券,中信证券量化优选C,	900030
10000018,中信证券,中信证券臻选价值成长混合A,	900003
10000018,中信证券,中信证券臻选价值成长混合C,	900079
10000018,中信证券,中信证券稳健回报混合A,	900008
10000018,中信证券,中信证券稳健回报混合C,	900078
10000018,中信证券,中信证券信远一年持有混合A,	900027
10000018,中信证券,中信证券信远一年持有混合C,	900087
10000018,中信证券,中信证券信远一年持有混合B,	900077
10000018,中信证券,中信证券臻选回报混合A,	900022
10000018,中信证券,中信证券臻选回报混合B,	900052
10000018,中信证券,中信证券臻选回报混合C,	900152
10000018,中信证券,中信卓越成长两年持有混合B,	900090
10000018,中信证券,中信卓越成长两年持有混合A,	900010
10000018,中信证券,中信卓越成长两年持有混合C,	900100
10000018,中信证券,中信证券成长动力混合A,	900009
10000018,中信证券,中信证券成长动力混合C,	900059
10000018,中信证券,中信证券红利价值B,	900099
10000018,中信证券,中信证券红利价值A,	900011
10000018,中信证券,中信证券红利价值C,	900089
80455765,中科沃土,中科沃土沃嘉混合A,	004763
80455765,中科沃土,中科沃土沃嘉混合C,	004764
80455765,中科沃土,中科沃土沃瑞混合A,	005855
80455765,中科沃土,中科沃土沃瑞混合C,	005856
80455765,中科沃土,中科沃土沃鑫成长精选混合A,	003125
80455765,中科沃土,中科沃土沃鑫成长精选混合C,	009747
80455765,中科沃土,中科沃土转型升级混合,	005281
80455765,中科沃土,,
80381452,中泰资管,中泰兴诚价值一年持有混合A,	010728
80381452,中泰资管,中泰兴诚价值一年持有混合C,	010729
80381452,中泰资管,中泰星元灵活配置混合,	006567
80381452,中泰资管,中泰玉衡价值优选混合,	006624
80381452,中泰资管,中泰开阳价值优选混合A,	007549
80381452,中泰资管,中泰开阳价值优选混合C,	011437
80381452,中泰资管,中泰中证500指数增强A,	008112
80381452,中泰资管,中泰中证500指数增强C,	008113
80381452,中泰资管,中泰沪深300增强A,	008238
80381452,中泰资管,中泰沪深300增强C,	008239
80365986,中金,中金优选300指数(LOF)A,	501060
80365986,中金,中金优选300指数(LOF)C,	501061
80365986,中金,中金中证500A,	003016
80365986,中金,中金中证500C,	003578
80365986,中金,中金MSCI中国A股红利指数C,	006352
80365986,中金,中金MSCI中国A股红利指数A,	006351
80365986,中金,中金MSCI中国A股价值指数A,	006349
80365986,中金,中金MSCI中国A股价值指数C,	006350
80365986,中金,中金MSCI低波动A,	006343
80365986,中金,中金MSCI低波动C,	006344
80365986,中金,中金沪深300A,	003015
80365986,中金,中金沪深300C,	003579
80365986,中金,中金中证沪港深优选消费50指数C,	008520
80365986,中金,中金中证沪港深优选消费50指数A,	008519
80365986,中金,中金消费升级,	001193
80365986,中金,中金MSCI质量C,	006342
80365986,中金,中金MSCI质量A,	006341
80365986,中金,中金新医药股票C,	007005
80365986,中金,中金新医药股票A,	006981
80000200,中银国际,中银证券价值精选混合,	002601
80000200,中银国际,中银证券新能源混合A,	005571
80000200,中银国际,中银证券新能源混合C,	005572
80000200,中银国际,中银证券瑞益灵活配置混合C,	003981
80000200,中银国际,中银证券瑞益灵活配置混合A,	003980
80000200,中银国际,中银证券聚瑞混合C,	004914
80000200,中银国际,中银证券聚瑞混合A,	004913
80000200,中银国际,中银证券鑫瑞6个月持有C,	010171
80000200,中银国际,中银证券鑫瑞6个月持有A,	010170
80000200,中银国际,中银证券科创3年封闭混合,	501095
80000200,中银国际,中银证券健康产业混合,	002938
80000200,中银国际,中银证券优选行业龙头混合A,	009640
80000200,中银国际,中银证券优选行业龙头混合C,	009641
80000200,中银国际,中银证券祥瑞混合C,	004918
80000200,中银国际,中银证券祥瑞混合A,	004917
80000200,中银国际,中银证券均衡成长混合C,	011449
80000200,中银国际,中银证券均衡成长混合A,	011448
80000200,中银国际,中银证券盈瑞混合A,	011801
80000200,中银国际,中银证券盈瑞混合C,	011802
80000200,中银国际,中银证券中证500ETF联接A,	008258
80000200,中银国际,中银证券中证500ETF联接C,	008259
80000200,中银国际,中银创业板ETF发起联接A,	012116
80000200,中银国际,中银创业板ETF发起联接C,	012117
80000200,中银国际,中银证券精选行业股票A,	010892
80000200,中银国际,中银证券精选行业股票C,	010893
80355113,中信建投,中信建投中证500增强A,	006440
80355113,中信建投,中信建投中证500增强C,	006441
80355113,中信建投,中信建投智享生活混合C,	010283
80355113,中信建投,中信建投智享生活混合A,	010282
80355113,中信建投,中信建投智信物联网A,	001809
80355113,中信建投,中信建投智信物联网C,	004636
80355113,中信建投,中信建投聚利混合A,	001914
80355113,中信建投,中信建投聚利混合C,	006845
80355113,中信建投,中信建投量化进取C,	011411
80355113,中信建投,中信建投量化进取A,	011410
80355113,中信建投,中信建投稳利混合A,	000804
80355113,中信建投,中信建投稳利混合C,	006844
80355113,中信建投,中信建投睿利A,	003308
80355113,中信建投,中信建投睿利C,	004635
80355113,中信建投,中信建投睿溢混合A,	002640
80355113,中信建投,中信建投睿溢混合C,	006843
80355113,中信建投,中信建投精选混合C,	007469
80355113,中信建投,中信建投精选混合A,	007468
80355113,中信建投,中信建投轮换混合C,	003823
80355113,中信建投,中信建投轮换混合A,	003822
80355113,中信建投,中信建投甄选混合A,	008347
80355113,中信建投,中信建投甄选混合C,	008348
80355113,中信建投,中信建投睿信灵活配置混合A,	000926
80355113,中信建投,中信建投睿信灵活配置混合C,	004676
80355113,中信建投,中信建投医改混合A,	002408
80355113,中信建投,中信建投医改混合C,	007553
80355113,中信建投,中信建投医药健康A,	010090
80355113,中信建投,中信建投医药健康C,	010091
80048752,中银,中银港股通优势成长股票,	010204
80048752,中银,中银智能制造股票,	001476
80048752,中银,中银沪深300等权重指数,	163821
80048752,中银,中银中证100指数增强,	163808
80048752,中银,中银中证100ETF联接A,	009479
80048752,中银,中银中证100ETF联接C,	009480
80048752,中银,中银内核驱动股票,	009877
80048752,中银,中银新动力股票,	000996
80048752,中银,中银战略新兴产业股票A,	001677
80048752,中银,中银战略新兴产业股票C,	010812
80048752,中银,中银大健康股票A,	009414
80048752,中银,中银大健康股票C,	010321
80048752,中银,中银成长优选股票,	009379
80048752,中银,中银上海金ETF联接A,	009477
80048752,中银,中银上海金ETF联接C,	009478
80048752,中银,中银养老2040三年持有期混合(FOF),	009442
80048752,中银,中银宏观策略混合,	001127
80048752,中银,中银中小盘成长混合,	163818
80048752,中银,中银新蓝筹混合,	002694
80048752,中银,中银量化精选混合A,	003717
80048752,中银,中银量化精选混合C,	010484
80048752,中银,中银安康平衡养老三年(FOF),	009003
80048752,中银,中银顺泽回报一年持有期混合A,	011044
80048752,中银,中银健康生活混合,	000591
80048752,中银,中银新经济灵活配置混合,	000805
80048752,中银,中银顺泽回报一年持有期混合C,	011045
80048752,中银,中银新回报灵活配置混合A,	000190
80048752,中银,中银新财富混合C,	002056
80048752,中银,中银鑫利混合A,	002535
80048752,中银,中银鑫利混合C,	002536
80048752,中银,中银新机遇混合A,	002057
80048752,中银,中银新机遇混合C,	002058
80048752,中银,中银珍利混合A,	002461
80048752,中银,中银珍利混合C,	002462
80048752,中银,中银腾利混合C,	002503
80048752,中银,中银优选混合,	163807
80048752,中银,中银民丰回报混合,	007318
80048752,中银,中银高质量发展机遇混合,	009026
80048752,中银,中银新回报灵活配置混合C,	010172
80048752,中银,中银价值混合,	163810
80048752,中银,中银改革红利灵活配置混合,	005545
80048752,中银,中银景泰回报混合,	008773
80048752,中银,中银多策略混合A,	000572
80048752,中银,中银裕利混合A,	002618
80048752,中银,中银裕利混合C,	002619
80048752,中银,中银多策略混合C,	010167
80048752,中银,中银新财富混合A,	002054
80048752,中银,中银瑞利混合A,	002413
80048752,中银,中银瑞利混合C,	002414
80048752,中银,中银宝利混合C,	002262
80048752,中银,中银腾利混合A,	002502
80048752,中银,中银广利灵活配置混合C,	003849
80048752,中银,中银广利灵活配置混合A,	003848
80048752,中银,中银润利混合A,	003966
80048752,中银,中银润利混合C,	003967
80048752,中银,中银景福回报混合,	005274
80048752,中银,中银主题策略混合,	163822
80048752,中银,中银稳健策略混合,	163823
80048752,中银,中银金融地产混合A,	004871
80048752,中银,中银颐利混合A,	002614
80048752,中银,中银金融地产混合C,	010312
80048752,中银,中银美丽中国混合,	000120
80048752,中银,中银宝利混合A,	002261
80048752,中银,中银宏利混合C,	002435
80048752,中银,中银宏利混合A,	002434
80048752,中银,中银景元回报混合,	006952
80048752,中银,中银收益混合A,	163804
80048752,中银,中银颐利混合C,	002615
80048752,中银,中银顺兴回报一年持有混合A,	009345
80048752,中银,中银顺兴回报一年持有混合C,	009346
80048752,中银,中银顺盈回报一年持有混合,	010487
80048752,中银,中银丰利混合A,	002430
80048752,中银,中银丰利混合C,	002431
80048752,中银,中银新趋势混合,	001370
80048752,中银,中银益利混合A,	002616
80048752,中银,中银益利混合C,	002617
80048752,中银,中银稳进策略混合,	002288
80048752,中银,中银锦利灵活配置混合C,	003851
80048752,中银,中银锦利灵活配置混合A,	003850
80048752,中银,中银量化价值混合A,	004881
80048752,中银,中银量化价值混合C,	010311
80048752,中银,中银优秀企业混合,	000432
80048752,中银,中银双息回报混合,	006243
80048752,中银,中银研究精选灵活配置混合,	000939
80048752,中银,中银持续增长混合A,	163803
80048752,中银,中银移动互联灵活配置混合,	002180
80048752,中银,中银产业精选混合,	005029
80048752,中银,中银中国混合(LOF),	163801
80048752,中银,中银品质生活混合,	003769
80048752,中银,中银蓝筹混合,	163809
80048752,中银,中银策略混合,	163805
80048752,中银,中银消费主题混合,	000057
80048752,中银,中银创新医疗混合A,	007718
80048752,中银,中银创新医疗混合C,	010500
80048752,中银,中银医疗保健混合A,	005689
80048752,中银,中银医疗保健混合C,	010159
80048752,中银,中银养老一年定开(FOF),	006303
80048752,中银,中银科技创新一年定开混合,	009411
80048752,中银,中银顺宁回报6个月持有混合A,	011482
80048752,中银,中银顺宁回报6个月持有混合C,	011483
80351345,中加,中加核心智造混合C,	009243
80351345,中加,中加核心智造混合A,	009242
80351345,中加,中加转型动力混合A,	005775
80351345,中加,中加转型动力混合C,	005776
80351345,中加,中加心悦混合C,	005372
80351345,中加,中加心悦混合A,	005371
80351345,中加,中加科丰价值精选混合,	008356
80351345,中加,中加科盈混合A,	008033
80351345,中加,中加科盈混合C,	008034
80351345,中加,中加心享混合A,	002027
80351345,中加,中加心享混合C,	002533
80351345,中加,中加安瑞稳健养老一年(FOF),	007673
80351345,中加,中加科享混合A,	010398
80351345,中加,中加科享混合C,	010399
80351345,中加,中加安瑞平衡养老三年(FOF),	008930
80351345,中加,中加紫金灵活配置混合A,	005373
80351345,中加,中加紫金灵活配置混合C,	005374
80351345,中加,中加新兴成长混合A,	009855
80351345,中加,中加新兴成长混合C,	009856
80351345,中加,中加优势企业混合A,	009853
80351345,中加,中加优势企业混合C,	009854
80351345,中加,中加新兴消费混合A,	010176
80351345,中加,中加新兴消费混合C,	010177
80351345,中加,中加改革红利混合,	001537
80351345,中加,中加聚庆六个月定开混合A,	009164
80351345,中加,中加聚庆六个月定开混合C,	009165
80351345,中加,中加聚隆持有期混合C,	010546
80351345,中加,中加聚隆持有期混合A,	010545
80351345,中加,中加中证500指数增强C,	010154
80351345,中加,中加中证500指数增强A,	010153
80075936,中邮,中邮中证价值回报量化策略C,	006256
80075936,中邮,中邮中证价值回报量化策略A,	006255
80075936,中邮,中邮中证500指数增强A,	590007
80075936,中邮,中邮中证500指数增强C,	008124
80075936,中邮,中邮核心优势灵活配置混合,	590003
80075936,中邮,中邮军民融合灵活配置混合,	004139
80075936,中邮,中邮研究精选混合,	007777
80075936,中邮,中邮沪港深精选混合,	006477
80075936,中邮,中邮新思路灵活配置混合,	001224
80075936,中邮,中邮未来新蓝筹混合,	002620
80075936,中邮,中邮风格轮动灵活配置混合,	001479
80075936,中邮,中邮中小盘灵活配置混合,	590006
80075936,中邮,中邮多策略灵活配置混合,	000706
80075936,中邮,中邮核心科技创新灵活配置混合,	000966
80075936,中邮,中邮景泰灵活配置混合A,	003842
80075936,中邮,中邮景泰灵活配置混合C,	003843
80075936,中邮,中邮核心成长混合,	590002
80075936,中邮,中邮稳健添利灵活配置混合,	001226
80075936,中邮,中邮核心竞争力灵活配置混合,	000545
80075936,中邮,中邮乐享收益灵活配置混合,	001430
80075936,中邮,中邮科技创新精选混合A,	008980
80075936,中邮,中邮科技创新精选混合C,	008981
80075936,中邮,中邮价值精选混合A,	009488
80075936,中邮,中邮价值精选混合C,	009489
80075936,中邮,中邮创新优势灵活配置混合,	001275
80075936,中邮,中邮信息产业灵活配置混合,	001227
80075936,中邮,中邮趋势精选灵活配置混合,	001225
80075936,中邮,中邮健康文娱混合,	004890
80075936,中邮,中邮低碳配置混合,	001983
80075936,中邮,中邮战略新兴产业混合,	590008
80075936,中邮,中邮医药健康混合,	003284
80075936,中邮,中邮核心优选混合,	590001
80075936,中邮,中邮消费升级,	003513
80075936,中邮,中邮核心主题混合,	590005
80075936,中邮,中邮绝对收益策略定期开放混合,	002224
80075936,中邮,中邮优享一年定开混合C,	009202
80075936,中邮,中邮优享一年定开混合A,	009201
80075936,中邮,中邮价值优选定开混合,	008890
80075936,中邮,中邮瑞享两年定开混合A,	009415
80075936,中邮,中邮瑞享两年定开混合C,	009416
80075936,中邮,中邮未来成长混合C,	010448
80075936,中邮,中邮未来成长混合A,	010447
80341238,中融,中融物联网主题灵活配置混合,	003670
80341238,中融,中融核心成长,	004671
80341238,中融,中融成长优选混合A,	010008
80341238,中融,中融成长优选混合C,	010009
80341238,中融,中融高股息混合A,	006123
80341238,中融,中融高股息混合C,	006124
80341238,中融,中融新机遇混合,	001261
80341238,中融,中融景瑞一年持有混合A,	010367
80341238,中融,中融景瑞一年持有混合C,	010368
80341238,中融,中融鑫价值混合A,	004836
